date,store,sales
2023-07-06,Store_B,7774.69
2023-07-07,Store_B,7543.89
2023-07-08,Store_B,9163.05
2023-07-09,Store_B,9237.56
2023-07-10,Store_B,7821.04
2023-07-11,Store_B,7920.01
2023-07-12,Store_B,7341.12
2023-07-13,Store_B,7776.62
2023-07-14,Store_B,7865.45
2023-07-15,Store_B,9876.2
2023-07-16,Store_B,
2023-07-17,Store_B,8424.62
2023-07-18,Store_B,8236.01
2023-07-19,Store_B,7951.21
2023-07-20,Store_B,8510.82
2023-07-21,Store_B,7967.25
2023-07-22,Store_B,12414.96
2023-07-23,Store_B,8772.95
2023-07-24,Store_B,8263.67
2023-07-25,Store_B,8203.58
2023-07-26,Store_B,10424.21
2023-07-27,Store_B,7250.22
2023-07-28,Store_B,7667.84
2023-07-29,Store_B,8415.5
2023-07-30,Store_B,8686.26
2023-07-31,Store_B,8184.02
2023-08-01,Store_B,7518.13
2023-08-02,Store_B,7663.97
2023-08-03,Store_B,7688.77
2023-08-04,Store_B,7978.75
2023-08-05,Store_B,7762.43
2023-08-06,Store_B,8379.0
2023-08-07,Store_B,9999.0
2023-08-08,Store_B,8053.95
2023-08-09,Store_B,7386.8
2023-08-10,Store_B,6837.7
2023-08-11,Store_B,7782.5
2023-08-12,Store_B,8272.77
2023-08-13,Store_B,8042.59
2023-08-14,Store_B,7253.22
2023-08-15,Store_B,7405.29
2023-08-16,Store_B,7226.01
2023-08-17,Store_B,6591.98
2023-08-18,Store_B,7768.55
2023-08-19,Store_B,8885.85
2023-08-20,Store_B,8627.49
2023-08-21,Store_B,6930.07
2023-08-22,Store_B,7271.73
2023-08-23,Store_B,7327.83
2023-08-24,Store_B,7541.73
2023-08-25,Store_B,7549.18
2023-08-26,Store_B,7979.71
2023-08-27,Store_B,8274.26
2023-08-28,Store_B,7408.92
2023-08-29,Store_B,7773.37
2023-08-30,Store_B,7463.99
2023-08-31,Store_B,7476.27
2023-09-01,Store_B,7184.35
2023-09-02,Store_B,8664.57
2023-09-03,Store_B,10451.95
2023-09-04,Store_B,6758.6
2023-09-05,Store_B,7609.54
2023-09-06,Store_B,7316.96
2023-09-07,Store_B,6856.63
2023-09-08,Store_B,9191.38
2023-09-09,Store_B,8088.99
2023-09-10,Store_B,8131.82
2023-09-11,Store_B,7018.08
2023-09-12,Store_B,7040.54
2023-09-13,Store_B,7553.68
2023-09-14,Store_B,7290.2
2023-09-15,Store_B,6929.48
2023-09-16,Store_B,8186.89
2023-09-17,Store_B,7405.33
2023-09-18,Store_B,6944.41
2023-09-19,Store_B,7466.13
2023-09-20,Store_B,8045.66
2023-09-21,Store_B,6399.9
2023-09-22,Store_B,6453.53
2023-09-23,Store_B,7253.45
2023-09-24,Store_B,7349.22
2023-09-25,Store_B,6497.14
2023-09-26,Store_B,6077.11
2023-09-27,Store_B,6602.77
2023-09-28,Store_B,6922.7
2023-09-29,Store_B,6204.46
2023-09-30,Store_B,8107.56
2023-10-01,Store_B,7698.06
2023-10-02,Store_B,6887.02
2023-10-03,Store_B,6215.91
2023-10-04,Store_B,6777.19
2023-10-05,Store_B,6006.93
2023-10-06,Store_B,6749.3
2023-10-07,Store_B,7442.06
2023-10-08,Store_B,7568.37
2023-10-09,Store_B,5892.36
2023-10-10,Store_B,5980.09
2023-10-11,Store_B,6534.49
2023-10-12,Store_B,5919.46
2023-10-13,Store_B,6443.08
2023-10-14,Store_B,6708.73
2023-10-15,Store_B,7542.13
2023-10-16,Store_B,5731.73
2023-10-17,Store_B,6399.74
2023-10-18,Store_B,6409.01
2023-10-19,Store_B,5881.11
2023-10-20,Store_B,6354.87
2023-10-21,Store_B,7202.69
2023-10-22,Store_B,6876.81
2023-10-23,Store_B,5688.03
2023-10-24,Store_B,5302.99
2023-10-25,Store_B,6175.72
2023-10-26,Store_B,5421.4
2023-10-27,Store_B,6043.54
2023-10-28,Store_B,6878.63
2023-10-29,Store_B,7225.0
2023-10-30,Store_B,5840.98
2023-10-31,Store_B,5814.42
2023-11-01,Store_B,6207.29
2023-11-02,Store_B,8789.05
2023-11-03,Store_B,8766.59
2023-11-04,Store_B,9800.63
2023-11-05,Store_B,9014.15
2023-11-06,Store_B,8892.38
2023-11-07,Store_B,8822.78
2023-11-08,Store_B,8181.83
2023-11-09,Store_B,5715.86
2023-11-10,Store_B,5781.59
2023-11-11,Store_B,6722.15
2023-11-12,Store_B,6889.99
2023-11-13,Store_B,6310.39
2023-11-14,Store_B,6163.97
2023-11-15,Store_B,5230.8
2023-11-16,Store_B,5964.35
2023-11-17,Store_B,6225.68
2023-11-18,Store_B,6842.49
2023-11-19,Store_B,7103.48
2023-11-20,Store_B,6458.41
2023-11-21,Store_B,6068.4
2023-11-22,Store_B,5761.21
2023-11-23,Store_B,6058.89
2023-11-24,Store_B,5703.99
2023-11-25,Store_B,6639.45
2023-11-26,Store_B,6487.37
2023-11-27,Store_B,6227.36
2023-11-28,Store_B,5303.52
2023-11-29,Store_B,6202.12
2023-11-30,Store_B,5798.53
2023-12-01,Store_B,5061.65
2023-12-02,Store_B,6726.63
2023-12-03,Store_B,5771.65
2023-12-04,Store_B,5826.46
2023-12-05,Store_B,5922.32
2023-12-06,Store_B,5349.71
2023-12-07,Store_B,5621.99
2023-12-08,Store_B,6323.83
2023-12-09,Store_B,6364.22
2023-12-10,Store_B,6149.11
2023-12-11,Store_B,6135.48
2023-12-12,Store_B,6319.3
2023-12-13,Store_B,5564.19
2023-12-14,Store_B,5951.65
2023-12-15,Store_B,6078.57
2023-12-16,Store_B,6266.53
2023-12-17,Store_B,6366.23
2023-12-18,Store_B,6038.05
2023-12-19,Store_B,6214.39
2023-12-20,Store_B,5784.28
2023-12-21,Store_B,5231.16
2023-12-22,Store_B,6337.63
2023-12-23,Store_B,6361.31
2023-12-24,Store_B,6440.24
2023-12-25,Store_B,5715.01
2023-12-26,Store_B,6185.91
2023-12-27,Store_B,5921.1
2023-12-28,Store_B,5757.2
2023-12-29,Store_B,7431.4
2023-12-30,Store_B,8265.75
2023-12-31,Store_B,8470.24
2024-01-01,Store_B,6298.24
2024-01-02,Store_B,5515.09
2024-01-03,Store_B,5729.76
2024-01-04,Store_B,5201.66
2024-01-05,Store_B,5801.88
2024-01-06,Store_B,6573.17
2024-01-07,Store_B,7336.88
2024-01-08,Store_B,6286.15
2024-01-09,Store_B,5511.1
2024-01-10,Store_B,5642.65
2024-01-11,Store_B,7359.12
2024-01-12,Store_B,5548.54
2024-01-13,Store_B,6798.93
2024-01-14,Store_B,6443.7
2024-01-15,Store_B,5322.52
2024-01-16,Store_B,6010.07
2024-01-17,Store_B,6025.59
2024-01-18,Store_B,5486.81
2024-01-19,Store_B,6154.79
2024-01-20,Store_B,6570.88
2024-01-21,Store_B,6925.82
2024-01-22,Store_B,7817.55
2024-01-23,Store_B,5855.07
2024-01-24,Store_B,6058.42
2024-01-25,Store_B,5700.19
2024-01-26,Store_B,5839.38
2024-01-27,Store_B,6842.1
2024-01-28,Store_B,6650.57
2024-01-29,Store_B,5896.92
2024-01-30,Store_B,5386.04
2024-01-31,Store_B,5810.76
2024-02-01,Store_B,5908.07
2024-02-02,Store_B,5937.32
2024-02-03,Store_B,6951.46
2024-02-04,Store_B,7039.44
2024-02-05,Store_B,6276.87
2024-02-06,Store_B,6448.32
2024-02-07,Store_B,5881.1
2024-02-08,Store_B,5687.92
2024-02-09,Store_B,5770.12
2024-02-10,Store_B,6994.14
2024-02-11,Store_B,7066.9
2024-02-12,Store_B,5936.85
2024-02-13,Store_B,5755.45
2024-02-14,Store_B,6100.25
2024-02-15,Store_B,6367.33
2024-02-16,Store_B,6548.42
2024-02-17,Store_B,7116.79
2024-02-18,Store_B,7194.68
2024-02-19,Store_B,6029.39
2024-02-20,Store_B,6396.76
2024-02-21,Store_B,6105.11
2024-02-22,Store_B,6675.48
2024-02-23,Store_B,5790.53
2024-02-24,Store_B,7353.06
2024-02-25,Store_B,7631.05
2024-02-26,Store_B,6619.67
2024-02-27,Store_B,7609.63
2024-02-28,Store_B,6731.56
2024-02-29,Store_B,8629.29
2024-03-01,Store_B,6608.72
2024-03-02,Store_B,6976.1
2024-03-03,Store_B,7653.54
2024-03-04,Store_B,6398.57
2024-03-05,Store_B,7096.57
2024-03-06,Store_B,6557.51
2024-03-07,Store_B,6749.17
2024-03-08,Store_B,6574.57
2024-03-09,Store_B,8503.93
2024-03-10,Store_B,7736.09
2024-03-11,Store_B,7600.67
2024-03-12,Store_B,7234.01
2024-03-13,Store_B,7131.63
2024-03-14,Store_B,7113.53
2024-03-15,Store_B,7148.75
2024-03-16,Store_B,7270.59
2024-03-17,Store_B,9536.26
2024-03-18,Store_B,7399.43
2024-03-19,Store_B,7080.89
2024-03-20,Store_B,6584.39
2024-03-21,Store_B,7130.89
2024-03-22,Store_B,10265.4
2024-03-23,Store_B,8672.45
2024-03-24,Store_B,8194.16
2024-03-25,Store_B,7619.94
2024-03-26,Store_B,7138.1
2024-03-27,Store_B,6648.75
2024-03-28,Store_B,6974.3
2024-03-29,Store_B,7957.36
2024-03-30,Store_B,8265.52
2024-03-31,Store_B,11193.0
2024-04-01,Store_B,7316.08
2024-04-02,Store_B,8189.74
2024-04-03,Store_B,8107.69
2024-04-04,Store_B,8360.87
2024-04-05,Store_B,7470.24
2024-04-06,Store_B,8660.02
2024-04-07,Store_B,7986.91
2024-04-08,Store_B,8173.93
2024-04-09,Store_B,7180.07
2024-04-10,Store_B,7737.34
2024-04-11,Store_B,7255.5
2024-04-12,Store_B,7475.17
2024-04-13,Store_B,8393.31
2024-04-14,Store_B,11031.31
2024-04-15,Store_B,7565.13
2024-04-16,Store_B,7584.87
2024-04-17,Store_B,8139.86
2024-04-18,Store_B,7416.54
2024-04-19,Store_B,7949.51
2024-04-20,Store_B,11374.85
2024-04-21,Store_B,8701.8
2024-04-22,Store_B,7655.05
2024-04-23,Store_B,7864.55
2024-04-24,Store_B,8429.12
2024-04-25,Store_B,8071.05
2024-04-26,Store_B,7812.96
2024-04-27,Store_B,9214.68
2024-04-28,Store_B,8624.68
2024-04-29,Store_B,8341.8
2024-04-30,Store_B,8256.94
2024-05-01,Store_B,8001.01
2024-05-02,Store_B,7816.29
2024-05-03,Store_B,7817.12
2024-05-04,Store_B,9373.46
2024-05-05,Store_B,9659.49
2024-05-06,Store_B,7969.46
2024-05-07,Store_B,8409.5
2024-05-08,Store_B,7447.42
2024-05-09,Store_B,8043.44
2024-05-10,Store_B,8273.84
2024-05-11,Store_B,8942.54
2024-05-12,Store_B,8948.87
2024-05-13,Store_B,8078.66
2024-05-14,Store_B,8464.25
2024-05-15,Store_B,8295.31
2024-05-16,Store_B,7521.05
2024-05-17,Store_B,7581.3
2024-05-18,Store_B,9168.78
2024-05-19,Store_B,9592.95
2024-05-20,Store_B,7382.91
2024-05-21,Store_B,8261.91
2024-05-22,Store_B,8264.95
2024-05-23,Store_B,9014.96
2024-05-24,Store_B,8344.74
2024-05-25,Store_B,9642.59
2024-05-26,Store_B,13333.17
2024-05-27,Store_B,7708.08
2024-05-28,Store_B,8835.15
2024-05-29,Store_B,8632.98
2024-05-30,Store_B,8756.02
2024-05-31,Store_B,10081.84
2024-06-01,Store_B,8767.37
2024-06-02,Store_B,10242.9
2024-06-03,Store_B,8486.96
2024-06-04,Store_B,8716.6
2024-06-05,Store_B,8596.41
2024-06-06,Store_B,8458.16
2024-06-07,Store_B,8409.27
2024-06-08,Store_B,9752.28
2024-06-09,Store_B,9047.67
2024-06-10,Store_B,8936.72
2024-06-11,Store_B,8493.07
2024-06-12,Store_B,8223.38
2024-06-13,Store_B,8489.96
2024-06-14,Store_B,9151.56
2024-06-15,Store_B,9455.4
2024-06-16,Store_B,9803.05
2024-06-17,Store_B,8396.75
2024-06-18,Store_B,8972.69
2024-06-19,Store_B,8947.13
2024-06-20,Store_B,9396.83
2024-06-21,Store_B,11235.77
2024-06-22,Store_B,9935.14
2024-06-23,Store_B,9716.15
2024-06-24,Store_B,9187.58
2024-06-25,Store_B,8411.79
2024-06-26,Store_B,11872.25
2024-06-27,Store_B,8612.12
2024-06-28,Store_B,8661.02
2024-06-29,Store_B,9709.31
2024-06-30,Store_B,9768.96
2024-07-01,Store_B,8634.55
2024-07-02,Store_B,8759.02
2024-07-03,Store_B,9280.59
2024-07-04,Store_B,9048.67
2024-07-05,Store_B,8999.76
2024-07-06,Store_B,9475.23
2024-07-07,Store_B,9303.34
2024-07-08,Store_B,9018.18
2024-07-09,Store_B,8981.98
2024-07-10,Store_B,9205.6
2024-07-11,Store_B,8399.63
2024-07-12,Store_B,8536.95
2024-07-13,Store_B,8976.91
2024-07-14,Store_B,9449.43
2024-07-15,Store_B,8986.25
2024-07-16,Store_B,8414.64
2024-07-17,Store_B,8832.14
2024-07-18,Store_B,8503.16
2024-07-19,Store_B,8691.85
2024-07-20,Store_B,9105.46
2024-07-21,Store_B,9570.01
2024-07-22,Store_B,7385.15
2024-07-23,Store_B,8453.97
2024-07-24,Store_B,7887.04
2024-07-25,Store_B,8967.6
2024-07-26,Store_B,8790.77
2024-07-27,Store_B,9648.99
2024-07-28,Store_B,10042.43
2024-07-29,Store_B,8088.72
2024-07-30,Store_B,9113.68
2024-07-31,Store_B,8786.41
2024-08-01,Store_B,8322.72
2024-08-02,Store_B,8836.98
2024-08-03,Store_B,8949.51
2024-08-04,Store_B,9043.38
2024-08-05,Store_B,8121.6
2024-08-06,Store_B,8137.06
2024-08-07,Store_B,7918.48
2024-08-08,Store_B,8780.4
2024-08-09,Store_B,8193.85
2024-08-10,Store_B,11728.52
2024-08-11,Store_B,9031.13
2024-08-12,Store_B,7543.01
2024-08-13,Store_B,8330.9
2024-08-14,Store_B,7473.45
2024-08-15,Store_B,8165.75
2024-08-16,Store_B,7647.65
2024-08-17,Store_B,9911.61
2024-08-18,Store_B,9479.23
2024-08-19,Store_B,8160.7
2024-08-20,Store_B,8587.94
2024-08-21,Store_B,7756.81
2024-08-22,Store_B,10727.49
2024-08-23,Store_B,8121.45
2024-08-24,Store_B,9116.85
2024-08-25,Store_B,9485.55
2024-08-26,Store_B,8268.04
2024-08-27,Store_B,8077.36
2024-08-28,Store_B,7309.08
2024-08-29,Store_B,
2024-08-30,Store_B,7858.57
2024-08-31,Store_B,8911.36
2024-09-01,Store_B,8419.75
2024-09-02,Store_B,8772.72
2024-09-03,Store_B,8407.27
2024-09-04,Store_B,8034.39
2024-09-05,Store_B,7809.34
2024-09-06,Store_B,7678.83
2024-09-07,Store_B,8362.89
2024-09-08,Store_B,8737.97
2024-09-09,Store_B,7796.06
2024-09-10,Store_B,7197.37
2024-09-11,Store_B,7782.67
2024-09-12,Store_B,7572.75
2024-09-13,Store_B,6876.49
2024-09-14,Store_B,8248.17
2024-09-15,Store_B,10799.14
2024-09-16,Store_B,8272.95
2024-09-17,Store_B,7738.81
2024-09-18,Store_B,6988.72
2024-09-19,Store_B,7668.35
2024-09-20,Store_B,6863.86
2024-09-21,Store_B,8844.76
2024-09-22,Store_B,8224.91
2024-09-23,Store_B,7358.64
2024-09-24,Store_B,7883.55
2024-09-25,Store_B,6856.03
2024-09-26,Store_B,6792.2
2024-09-27,Store_B,7083.97
2024-09-28,Store_B,8677.06
2024-09-29,Store_B,7671.02
2024-09-30,Store_B,6154.35
2024-10-01,Store_B,7049.88
2024-10-02,Store_B,7414.93
2024-10-03,Store_B,7643.63
2024-10-04,Store_B,6982.34
2024-10-05,Store_B,7971.49
2024-10-06,Store_B,8553.49
2024-10-07,Store_B,6378.85
2024-10-08,Store_B,6928.72
2024-10-09,Store_B,7131.34
2024-10-10,Store_B,7210.84
2024-10-11,Store_B,6821.64
2024-10-12,Store_B,8001.34
2024-10-13,Store_B,7010.41
2024-10-14,Store_B,6705.49
2024-10-15,Store_B,7114.18
2024-10-16,Store_B,6542.25
2024-10-17,Store_B,6924.18
2024-10-18,Store_B,7054.75
2024-10-19,Store_B,7722.24
2024-10-20,Store_B,7901.39
2024-10-21,Store_B,6456.95
2024-10-22,Store_B,6730.11
2024-10-23,Store_B,7026.87
2024-10-24,Store_B,6834.88
2024-10-25,Store_B,6531.37
2024-10-26,Store_B,7816.49
2024-10-27,Store_B,7988.51
2024-10-28,Store_B,5917.64
2024-10-29,Store_B,7136.84
2024-10-30,Store_B,6545.14
2024-10-31,Store_B,6822.67
2024-11-01,Store_B,7104.33
2024-11-02,Store_B,9840.11
2024-11-03,Store_B,10080.16
2024-11-04,Store_B,9237.58
2024-11-05,Store_B,9032.6
2024-11-06,Store_B,9988.27
2024-11-07,Store_B,8976.73
2024-11-08,Store_B,11031.14
2024-11-09,Store_B,9279.84
2024-11-10,Store_B,7044.44
2024-11-11,Store_B,6352.45
2024-11-12,Store_B,6614.86
2024-11-13,Store_B,6352.67
2024-11-14,Store_B,6433.38
2024-11-15,Store_B,6254.39
2024-11-16,Store_B,6854.3
2024-11-17,Store_B,7550.72
2024-11-18,Store_B,7102.44
2024-11-19,Store_B,6424.1
2024-11-20,Store_B,6494.34
2024-11-21,Store_B,6665.25
2024-11-22,Store_B,5901.17
2024-11-23,Store_B,8027.01
2024-11-24,Store_B,7441.48
2024-11-25,Store_B,6994.26
2024-11-26,Store_B,6076.56
2024-11-27,Store_B,7051.9
2024-11-28,Store_B,6643.92
2024-11-29,Store_B,6552.33
2024-11-30,Store_B,7413.82
2024-12-01,Store_B,7222.73
2024-12-02,Store_B,6785.7
2024-12-03,Store_B,6373.01
2024-12-04,Store_B,5557.52
2024-12-05,Store_B,5880.98
2024-12-06,Store_B,6236.21
2024-12-07,Store_B,7414.16
2024-12-08,Store_B,7270.48
2024-12-09,Store_B,6769.42
2024-12-10,Store_B,5547.2
2024-12-11,Store_B,6352.32
2024-12-12,Store_B,5596.18
2024-12-13,Store_B,6588.06
2024-12-14,Store_B,7249.07
2024-12-15,Store_B,7447.27
2024-12-16,Store_B,8155.48
2024-12-17,Store_B,6790.09
2024-12-18,Store_B,6700.06
2024-12-19,Store_B,6525.57
2024-12-20,Store_B,6253.35
2024-12-21,Store_B,7519.18
2024-12-22,Store_B,7026.92
2024-12-23,Store_B,6641.99
2024-12-24,Store_B,6951.6
2024-12-25,Store_B,6733.08
2024-12-26,Store_B,6044.75
2024-12-27,Store_B,6469.95
2024-12-28,Store_B,6828.51
2024-12-29,Store_B,9202.7
2024-12-30,Store_B,8172.18
2024-12-31,Store_B,7285.58
2022-01-01,Store_C,6021.29
2022-01-02,Store_C,6080.2
2022-01-03,Store_C,5905.74
2022-01-04,Store_C,5179.4
2022-01-05,Store_C,5232.28
2022-01-06,Store_C,4865.91
2022-01-07,Store_C,5758.62
2022-01-08,Store_C,7919.13
2022-01-09,Store_C,6198.19
2022-01-10,Store_C,4482.4
2022-01-11,Store_C,5218.93
2022-01-12,Store_C,4998.89
2022-01-13,Store_C,6077.65
2022-01-14,Store_C,6168.06
2022-01-15,Store_C,5941.41
2022-01-16,Store_C,6010.75
2022-01-17,Store_C,5205.3
2022-01-18,Store_C,4964.78
2022-01-19,Store_C,5473.53
2022-01-20,Store_C,5231.82
2022-01-21,Store_C,5538.52
2022-01-22,Store_C,7130.77
2022-01-23,Store_C,6159.09
2022-01-24,Store_C,5934.34
2022-01-25,Store_C,5133.16
2022-01-26,Store_C,6522.46
2022-01-27,Store_C,6291.56
2022-01-28,Store_C,5486.74
2022-01-29,Store_C,6326.88
2022-01-30,Store_C,6257.2
2022-01-31,Store_C,6020.52
2022-02-01,Store_C,5612.32
2022-02-02,Store_C,8319.17
2022-02-03,Store_C,6721.37
2022-02-04,Store_C,5328.68
2022-02-05,Store_C,6357.41
2022-02-06,Store_C,7058.53
2022-02-07,Store_C,6312.04
2022-02-08,Store_C,5344.06
2022-02-09,Store_C,5833.12
2022-02-10,Store_C,6494.02
2022-02-11,Store_C,5090.18
2022-02-12,Store_C,7229.3
2022-02-13,Store_C,6886.36
2022-02-14,Store_C,6005.0
2022-02-15,Store_C,6310.5
2022-02-16,Store_C,8185.19
2022-02-17,Store_C,5546.08
2022-02-18,Store_C,5815.9
2022-02-19,Store_C,7985.36
2022-02-20,Store_C,7490.93
2022-02-21,Store_C,6538.64
2022-02-22,Store_C,8732.54
2022-02-23,Store_C,6581.07
2022-02-24,Store_C,6036.34
2022-02-25,Store_C,5888.76
2022-02-26,Store_C,7871.0
2022-02-27,Store_C,8073.69
2022-02-28,Store_C,5907.63
2022-03-01,Store_C,6098.62
2022-03-02,Store_C,6325.19
2022-03-03,Store_C,7204.2
2022-03-04,Store_C,6731.64
2022-03-05,Store_C,7087.9
2022-03-06,Store_C,7704.62
2022-03-07,Store_C,6438.68
2022-03-08,Store_C,6028.2
2022-03-09,Store_C,6567.87
2022-03-10,Store_C,6510.87
2022-03-11,Store_C,6508.06
2022-03-12,Store_C,7741.64
2022-03-13,Store_C,8667.37
2022-03-14,Store_C,6601.37
2022-03-15,Store_C,6829.7
2022-03-16,Store_C,6809.71
2022-03-17,Store_C,8496.89
2022-03-18,Store_C,6938.88
2022-03-19,Store_C,8187.86
2022-03-20,Store_C,8226.45
2022-03-21,Store_C,6587.24
2022-03-22,Store_C,6929.87
2022-03-23,Store_C,7421.64
2022-03-24,Store_C,9334.55
2022-03-25,Store_C,7200.15
2022-03-26,Store_C,8458.31
2022-03-27,Store_C,8609.09
2022-03-28,Store_C,7483.9
2022-03-29,Store_C,7166.59
2022-03-30,Store_C,6847.12
2022-03-31,Store_C,6732.17
2022-04-01,Store_C,7827.97
2022-04-02,Store_C,8965.36
2022-04-03,Store_C,8938.89
2022-04-04,Store_C,7822.89
2022-04-05,Store_C,7390.7
2022-04-06,Store_C,7200.87
2022-04-07,Store_C,7062.21
2022-04-08,Store_C,7040.79
2022-04-09,Store_C,9390.58
2022-04-10,Store_C,8608.97
2022-04-11,Store_C,8151.76
2022-04-12,Store_C,7590.46
2022-04-13,Store_C,9551.31
2022-04-14,Store_C,7217.47
2022-04-15,Store_C,7487.61
2022-04-16,Store_C,9695.62
2022-04-17,Store_C,8533.21
2022-04-18,Store_C,8861.4
2022-04-19,Store_C,7481.99
2022-04-20,Store_C,8267.15
2022-04-21,Store_C,7868.84
2022-04-22,Store_C,7812.95
2022-04-23,Store_C,8611.62
2022-04-24,Store_C,9197.0
2022-04-25,Store_C,7495.23
2022-04-26,Store_C,7272.59
2022-04-27,Store_C,8156.11
2022-04-28,Store_C,7822.58
2022-04-29,Store_C,8952.34
2022-04-30,Store_C,9875.84
2022-05-01,Store_C,13569.8
2022-05-02,Store_C,7901.24
2022-05-03,Store_C,8314.41
2022-05-04,Store_C,7026.08
2022-05-05,Store_C,8162.96
2022-05-06,Store_C,8367.2
2022-05-07,Store_C,9640.51
2022-05-08,Store_C,9569.51
2022-05-09,Store_C,8419.5
2022-05-10,Store_C,7118.05
2022-05-11,Store_C,8552.89
2022-05-12,Store_C,8682.03
2022-05-13,Store_C,9109.4
2022-05-14,Store_C,9892.21
2022-05-15,Store_C,9674.24
2022-05-16,Store_C,9057.8
2022-05-17,Store_C,9582.46
2022-05-18,Store_C,8324.25
2022-05-19,Store_C,8222.96
2022-05-20,Store_C,8588.74
2022-05-21,Store_C,8799.86
2022-05-22,Store_C,10491.41
2022-05-23,Store_C,8536.74
2022-05-24,Store_C,8823.33
2022-05-25,Store_C,8793.26
2022-05-26,Store_C,9303.05
2022-05-27,Store_C,7830.4
2022-05-28,Store_C,10008.27
2022-05-29,Store_C,10514.04
2022-05-30,Store_C,8711.0
2022-05-31,Store_C,8317.55
2022-06-01,Store_C,8495.15
2022-06-02,Store_C,8607.33
2022-06-03,Store_C,8462.43
2022-06-04,Store_C,9967.72
2022-06-05,Store_C,10768.71
2022-06-06,Store_C,8552.27
2022-06-07,Store_C,8613.83
2022-06-08,Store_C,9073.67
2022-06-09,Store_C,8779.97
2022-06-10,Store_C,8238.36
2022-06-11,Store_C,10073.3
2022-06-12,Store_C,12454.28
2022-06-13,Store_C,9356.1
2022-06-14,Store_C,8434.8
2022-06-15,Store_C,9370.51
2022-06-16,Store_C,8861.23
2022-06-17,Store_C,8384.79
2022-06-18,Store_C,9517.06
2022-06-19,Store_C,11064.17
2022-06-20,Store_C,8846.15
2022-06-21,Store_C,9370.4
2022-06-22,Store_C,8113.41
2022-06-23,Store_C,10183.37
2022-06-24,Store_C,9353.86
2022-06-25,Store_C,10031.43
2022-06-26,Store_C,10007.13
2022-06-27,Store_C,9277.88
2022-06-28,Store_C,9249.39
2022-06-29,Store_C,9012.28
2022-06-30,Store_C,8928.41
2022-07-01,Store_C,9187.65
2022-07-02,Store_C,9312.38
2022-07-03,Store_C,9961.07
2022-07-04,Store_C,8125.75
2022-07-05,Store_C,9192.82
2022-07-06,Store_C,8578.24
2022-07-07,Store_C,8146.26
2022-07-08,Store_C,8510.41
2022-07-09,Store_C,10176.79
2022-07-10,Store_C,10000.97
2022-07-11,Store_C,8308.72
2022-07-12,Store_C,8047.64
2022-07-13,Store_C,8885.9
2022-07-14,Store_C,8565.35
2022-07-15,Store_C,8709.57
2022-07-16,Store_C,9970.56
2022-07-17,Store_C,10240.99
2022-07-18,Store_C,9204.68
2022-07-19,Store_C,8860.08
2022-07-20,Store_C,8626.16
2022-07-21,Store_C,8778.42
2022-07-22,Store_C,8592.64
2022-07-23,Store_C,9183.32
2022-07-24,Store_C,10471.58
2022-07-25,Store_C,9144.06
2022-07-26,Store_C,9646.27
2022-07-27,Store_C,9770.73
2022-07-28,Store_C,8110.4
2022-07-29,Store_C,8495.11
2022-07-30,Store_C,11058.44
2022-07-31,Store_C,9827.44
2022-08-01,Store_C,8722.39
2022-08-02,Store_C,7865.12
2022-08-03,Store_C,8643.37
2022-08-04,Store_C,9473.72
2022-08-05,Store_C,9148.47
2022-08-06,Store_C,9451.26
2022-08-07,Store_C,9534.18
2022-08-08,Store_C,7941.4
2022-08-09,Store_C,8055.1
2022-08-10,Store_C,7531.2
2022-08-11,Store_C,8379.97
2022-08-12,Store_C,9118.73
2022-08-13,Store_C,9772.37
2022-08-14,Store_C,10232.47
2022-08-15,Store_C,8847.67
2022-08-16,Store_C,8054.89
2022-08-17,Store_C,7931.74
2022-08-18,Store_C,7927.8
2022-08-19,Store_C,7431.31
2022-08-20,Store_C,9465.31
2022-08-21,Store_C,8044.43
2022-08-22,Store_C,8461.26
2022-08-23,Store_C,10660.61
2022-08-24,Store_C,8357.03
2022-08-25,Store_C,8611.87
2022-08-26,Store_C,8179.24
2022-08-27,Store_C,10060.93
2022-08-28,Store_C,9555.83
2022-08-29,Store_C,7650.69
2022-08-30,Store_C,7873.04
2022-08-31,Store_C,6884.75
2022-09-01,Store_C,7506.46
2022-09-02,Store_C,7729.16
2022-09-03,Store_C,9369.0
2022-09-04,Store_C,8726.13
2022-09-05,Store_C,7240.27
2022-09-06,Store_C,6909.09
2022-09-07,Store_C,7497.61
2022-09-08,Store_C,8683.95
2022-09-09,Store_C,7858.14
2022-09-10,Store_C,9373.98
2022-09-11,Store_C,8471.89
2022-09-12,Store_C,6900.85
2022-09-13,Store_C,7042.01
2022-09-14,Store_C,7550.39
2022-09-15,Store_C,6620.74
2022-09-16,Store_C,7064.1
2022-09-17,Store_C,8461.39
2022-09-18,Store_C,8084.98
2022-09-19,Store_C,6452.09
2022-09-20,Store_C,7574.06
2022-09-21,Store_C,7431.24
2022-09-22,Store_C,7753.46
2022-09-23,Store_C,6827.34
2022-09-24,Store_C,8914.92
2022-09-25,Store_C,9254.47
2022-09-26,Store_C,7400.71
2022-09-27,Store_C,6959.0
2022-09-28,Store_C,7291.88
2022-09-29,Store_C,6883.29
2022-09-30,Store_C,6777.69
2022-10-01,Store_C,8693.03
2022-10-02,Store_C,8275.45
2022-10-03,Store_C,7665.21
2022-10-04,Store_C,6855.06
2022-10-05,Store_C,6877.44
